NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10658,38,A1,1,0,1,"3,200","1,180",1925,1,A1,0,10/16/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10658,61,A5,1,0,1,"2,100","1,278",1935,1,A5,"710,000",4/20/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10658,85,A1,1,0,1,"3,200","1,192",1925,1,A1,"499,999",1/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10659,89,A1,1,0,1,"3,000","1,675",1930,1,A1,"840,000",8/7/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10660,17,A5,1,0,1,"2,200","1,683",1950,1,A5,"568,000",5/23/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10660,29,A1,1,0,1,"3,300","1,220",1930,1,A1,"675,000",7/25/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10660,33,A1,1,0,1,"3,300","1,510",1930,1,A1,"735,000",12/1/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10660,80,A1,1,0,1,"3,000","1,586",1930,1,A1,0,2/4/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10661,19,A5,1,0,1,"2,200","1,638",1950,1,A5,0,4/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10661,44,A1,1,0,1,"3,300","1,232",1935,1,A1,0,6/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,5,A1,1,0,1,"3,000","1,248",1930,1,A1,"695,000",2/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,14,A1,1,0,1,"2,900","1,152",1930,1,A1,0,5/4/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,17,A1,1,0,1,"2,900","1,152",1930,1,A1,0,10/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,20,A1,1,0,1,"2,900","1,152",1930,1,A1,"555,000",6/2/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,66,A1,1,0,1,"2,400","1,408",1930,1,A1,"640,000",1/31/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,77,A1,1,0,1,"3,100","1,608",1930,1,A1,"308,750",9/7/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10662,101,A1,1,0,1,"4,000","1,152",1930,1,A1,"399,000",1/30/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,18,A1,1,0,1,"3,400","1,320",1930,1,A1,"630,000",11/30/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,41,A1,1,0,1,"2,400","1,568",1930,1,A1,"841,000",11/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,43,A1,1,0,1,"2,400","1,568",1930,1,A1,"690,000",6/12/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,57,A1,1,0,1,"2,400","1,152",1930,1,A1,"390,000",5/11/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,67,A1,1,0,1,"2,400","1,152",1930,1,A1,0,2/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,68,A1,1,0,1,"2,400","1,152",1930,1,A1,"680,000",4/10/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10663,69,A1,1,0,1,"2,400","1,408",1930,1,A1,"630,000",6/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10664,34,A1,1,0,1,"2,400","1,280",1920,1,A1,0,2/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10664,67,A5,1,0,1,"1,656","1,818",1945,1,A5,0,3/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10664,78,A5,1,0,1,"1,656","1,683",1945,1,A5,0,6/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10664,101,A1,1,0,1,"2,300","1,504",1930,1,A1,0,10/23/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10665,11,A5,1,0,1,"1,656","1,530",1950,1,A5,0,10/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10666,6,A5,1,0,1,"2,200","1,088",1950,1,A5,0,6/9/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10666,10,A5,1,0,1,"1,800","1,224",1955,1,A5,"630,000",3/15/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10666,15,A5,1,0,1,"1,800","1,224",1955,1,A5,"649,000",2/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10666,25,A5,1,0,1,"2,300","1,224",1955,1,A5,0,7/10/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10666,34,A1,1,0,1,"2,500","1,350",1925,1,A1,0,11/8/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10667,7,A1,1,0,1,"4,000","1,653",1940,1,A1,"840,000",7/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10667,42,A2,1,0,1,"4,000","1,108",1950,1,A2,0,12/7/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10667,53,A1,1,0,1,"4,000","1,563",1930,1,A1,0,6/2/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10669,128,A1,1,0,1,"3,000","1,580",1930,1,A1,"735,000",3/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10671,18,A1,1,0,1,"3,150","1,320",1920,1,A1,0,10/3/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10671,36,A5,1,0,1,"2,106","1,683",1960,1,A5,"551,000",2/9/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10674,62,A1,1,0,1,"2,500","1,568",1930,1,A1,"820,000",10/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10674,88,A1,1,0,1,"2,500","1,652",1930,1,A1,"692,000",7/6/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10675,39,A1,1,0,1,"2,786","1,656",1930,1,A1,"860,000",8/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10678,67,A1,1,0,1,"4,000","3,045",1950,1,A1,0,4/6/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10678,77,A2,1,0,1,"4,000","1,169",1950,1,A2,"100,000",4/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10683,70,A1,1,0,1,"4,000","1,300",1940,1,A1,"775,000",3/6/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10686,32,A2,1,0,1,"4,400","1,591",1950,1,A2,"885,000",7/3/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10690,79,A2,1,0,1,"3,600","1,521",1950,1,A2,0,11/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10697,37,A1,1,0,1,"3,640","2,220",1930,1,A1,"375,000",3/2/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10698,60,S1,1,1,2,"4,538","1,980",1920,1,S1,"780,600",4/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10701,31,A1,1,0,1,"3,000","1,558",1920,1,A1,"638,000",11/20/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10702,69,A1,1,0,1,"4,000","1,516",1920,1,A1,0,2/23/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10702,78,A1,1,0,1,"3,700","1,188",1930,1,A1,0,9/26/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10709,24,A1,1,0,1,"2,900","1,600",1930,1,A1,"495,000",7/25/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10710,40,A1,1,0,1,"3,000","1,120",1920,1,A1,"550,000",6/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10712,32,A2,1,0,1,"4,000","1,118",1955,1,A2,0,5/11/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10713,10,A2,1,0,1,"5,000","1,227",1950,1,A2,"845,000",4/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10713,14,A1,1,0,1,"2,500","1,216",1930,1,A1,"310,000",2/16/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10713,14,A1,1,0,1,"2,500","1,216",1930,1,A1,"750,000",8/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10714,31,A1,1,0,1,"2,500","1,512",1920,1,A1,0,7/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10719,12,A1,1,0,1,"2,800","1,136",1930,1,A1,"675,000",9/7/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10721,36,A1,1,0,1,"2,975",840,1925,1,A1,"660,000",8/8/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10722,55,A1,1,0,1,"2,700","1,288",1925,1,A1,"760,000",5/31/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10724,62,S1,1,1,2,"3,720","2,074",1920,1,S1,0,3/3/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10727,30,A1,1,0,1,"4,320","1,356",1920,1,A1,"785,000",2/8/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10729,1,A1,1,0,1,"6,000","2,046",1915,1,A1,"750,000",11/29/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10732,1,A1,1,0,1,"2,500","1,312",1910,1,A1,"680,000",9/11/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10732,8,A1,1,0,1,"5,000","1,872",1920,1,A1,"775,000",3/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10734,27,A2,1,0,1,"4,148",813,1950,1,A2,"740,000",9/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10735,1,A1,1,0,1,"2,500","1,104",1920,1,A1,0,8/10/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10736,10,A1,1,0,1,"2,500","1,136",1920,1,A1,"650,000",10/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10738,38,A1,1,0,1,"2,800","1,152",1925,1,A1,0,3/29/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10739,34,A2,1,0,1,"4,000","1,251",1955,1,A2,0,7/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10739,39,A1,1,0,1,"2,800","1,692",1930,1,A1,0,1/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10743,103,A1,1,0,1,"2,600","1,656",1920,1,A1,"850,000",3/23/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10744,24,A1,1,0,1,"8,925","2,910",1920,1,A1,"980,000",5/22/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10744,24,A1,1,0,1,"8,925","2,910",1920,1,A1,0,4/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10744,29,A1,1,0,1,"7,500","2,418",1925,1,A1,"700,000",2/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10745,22,A1,1,0,1,"3,500","1,024",1925,1,A1,0,8/31/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10747,6,A1,1,0,1,"3,000","1,304",1930,1,A1,0,2/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10747,31,A1,1,0,1,"3,000","1,136",1930,1,A1,0,11/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10748,20,A1,1,0,1,"3,000","1,280",1930,1,A1,"735,000",4/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10750,4,A1,1,0,1,"3,000","1,908",1925,1,A1,"735,000",4/25/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10752,47,A1,1,0,1,"3,600","1,387",1920,1,A1,"560,000",7/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10753,15,A1,1,0,1,"2,500","1,312",1935,1,A1,"740,000",7/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10753,42,A1,1,0,1,"2,500","1,280",1935,1,A1,"620,000",3/7/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10754,10,A1,1,0,1,"2,800","1,116",1930,1,A1,"740,000",4/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10757,13,A5,1,0,1,"1,800","1,224",1940,1,A5,"560,000",7/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10757,46,A5,1,0,1,"1,638","1,224",1940,1,A5,0,8/25/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10761,62,A5,1,0,1,"1,104","1,528",1960,1,A5,0,8/30/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10763,52,A1,1,0,1,"2,942","1,216",1925,1,A1,"575,000",7/6/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10765,1,A1,1,0,1,"2,450","1,440",1925,1,A1,"558,852",7/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10765,9,A1,1,0,1,"2,646","1,440",1925,1,A1,0,5/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10768,3,A1,1,0,1,"2,600","1,376",1925,1,A1,"351,500",6/30/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10768,19,A1,1,0,1,"3,700","1,748",1920,1,A1,"725,000",3/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10768,31,A5,1,0,1,"1,600","1,184",1965,1,A5,"605,000",8/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10777,34,A1,1,0,1,"4,000","2,040",1920,1,A1,0,10/26/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10777,48,A1,1,0,1,"4,000","1,200",1920,1,A1,"425,000",12/20/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10778,27,A1,1,0,1,"4,000","1,860",1930,1,A1,0,5/22/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10778,34,A0,1,0,1,"4,000","1,376",1950,1,A0,"775,000",9/20/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10782,52,A0,1,0,1,"5,129","1,633",1950,1,A0,0,4/19/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10785,6,A1,1,0,1,"4,040","1,608",1925,1,A1,0,6/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10786,44,A1,1,0,1,"2,500","1,088",1925,1,A1,"652,000",6/9/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10789,14,A1,1,0,1,"2,250","1,120",1920,1,A1,0,8/25/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10795,16,A1,1,0,1,"4,000","1,482",1930,1,A1,"780,000",11/16/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10795,16,A1,1,0,1,"4,000","1,482",1930,1,A1,"1,000",3/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10814,28,A1,1,0,1,"2,800","1,292",1920,1,A1,0,3/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,10814,30,A1,1,0,1,"2,800","1,292",1920,1,A1,"550,000",4/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11085,26,A1,1,0,1,"5,000","1,116",1930,1,A1,0,2/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11085,51,A2,1,0,1,"4,089","2,084",1950,1,A2,0,5/4/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11086,44,A2,1,0,1,"3,366","1,248",1930,1,A2,0,2/16/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11092,20,A1,1,0,1,"2,500","1,050",1925,1,A1,"465,000",8/25/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11092,59,A0,1,0,1,"3,395","1,025",1950,1,A0,0,5/1/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11098,83,A2,1,0,1,"4,000","1,140",1950,1,A2,"680,000",7/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11099,18,A1,1,0,1,"3,325","1,402",1940,1,A1,"720,000",6/29/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11099,28,A1,1,0,1,"3,325","1,402",1940,1,A1,"745,000",9/12/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11099,43,A1,1,0,1,"4,000","1,728",1935,1,A1,"483,000",5/19/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11099,43,A1,1,0,1,"4,000","1,728",1935,1,A1,"495,777",3/1/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11100,15,A1,1,0,1,"4,000","1,120",1925,1,A1,0,10/28/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11100,22,A1,1,0,1,"2,500","1,120",1925,1,A1,"570,000",5/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11101,22,A1,1,0,1,"4,536","1,216",1925,1,A1,"334,620",11/29/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11104,34,A2,1,0,1,"2,542",508,1950,1,A2,"250,000",10/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11104,63,A1,1,0,1,"3,300","1,552",1940,1,A1,"732,000",1/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11104,66,A1,1,0,1,"2,500","1,496",1940,1,A1,"657,000",11/7/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11106,17,A1,1,0,1,"2,500","1,280",1935,1,A1,0,7/31/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11106,21,A5,1,0,1,"1,700","1,000",1915,1,A5,"560,000",10/12/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11114,19,A1,1,0,1,"4,000","1,232",1935,1,A1,"560,000",3/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11118,8,A1,1,0,1,"3,600","1,808",1940,1,A1,0,5/6/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11118,23,A1,1,0,1,"3,300","1,320",1925,1,A1,"460,000",6/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11118,47,A1,1,0,1,"4,000","1,626",1925,1,A1,"720,000",11/15/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11121,5,A1,1,0,1,"3,090","1,822",1920,1,A1,"405,000",9/29/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11122,5,A1,1,0,1,"3,300","1,488",1930,1,A1,0,4/26/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11122,38,A1,1,0,1,"3,000","1,530",1930,1,A1,0,9/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11123,57,A1,1,0,1,"3,000","1,368",1925,1,A1,0,8/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11124,60,A1,1,0,1,"2,970","1,364",1925,1,A1,"320,000",7/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11124,60,A1,1,0,1,"2,970","1,364",1925,1,A1,100,3/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11124,70,A5,1,0,1,"2,438","1,360",1925,1,A5,"620,000",6/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11127,32,A1,1,0,1,"3,000","1,386",1920,1,A1,"175,000",2/10/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11127,32,A1,1,0,1,"3,000","1,386",1920,1,A1,"515,000",9/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11128,31,A1,1,0,1,"3,246","1,517",1920,1,A1,0,10/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11129,9,A1,1,0,1,"4,000","1,190",1940,1,A1,"615,000",3/2/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11129,21,A1,1,0,1,"4,000","1,032",1930,1,A1,"615,000",4/11/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11131,14,A1,1,0,1,"3,150","1,392",1930,1,A1,"740,000",5/3/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11131,46,A1,1,0,1,"3,300","1,392",1930,1,A1,"800,000",4/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11132,59,A5,1,0,1,"1,530","1,224",1950,1,A5,0,2/23/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11132,61,A2,1,0,1,"5,261","1,008",1960,1,A2,"415,000",5/9/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11133,78,A5,1,0,1,"2,600","1,360",1940,1,A5,"375,000",4/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11134,19,A1,1,0,1,"2,400","1,216",1930,1,A1,"591,000",3/27/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11134,43,A5,1,0,1,"3,222","1,116",1965,1,A5,"300,000",2/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11134,46,A5,1,0,1,"2,630","1,560",1965,1,A5,"607,780",12/19/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11136,48,A1,1,0,1,"3,000","1,720",1930,1,A1,"760,000",5/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11136,55,A1,1,0,1,"4,997","1,700",1930,1,A1,"745,000",6/20/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11138,41,A1,1,0,1,"3,000","1,313",1925,1,A1,0,2/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11139,66,A1,1,0,1,"3,000","1,616",1925,1,A1,"629,000",7/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11139,89,A1,1,0,1,"3,000","1,616",1925,1,A1,"275,000",8/2/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11140,122,A1,1,0,1,"3,000","1,400",1930,1,A1,"384,750",9/1/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11140,127,A1,1,0,1,"3,000","1,448",1930,1,A1,0,3/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11140,157,A1,1,0,1,"3,000","1,304",1930,1,A1,"645,000",2/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11141,100,A1,1,0,1,"3,000","1,264",1930,1,A1,0,9/22/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11142,35,A1,1,0,1,"3,000","1,392",1930,1,A1,"700,000",4/26/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11143,54,A2,1,0,1,"3,255","1,320",1935,1,A2,"510,000",9/6/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11143,54,A2,1,0,1,"3,255","1,320",1935,1,A2,"760,000",12/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11144,45,A1,1,0,1,"3,000","1,344",1930,1,A1,"705,000",12/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11144,50,A1,1,0,1,"3,000","1,344",1930,1,A1,"452,000",7/10/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11145,49,A1,1,0,1,"2,500","1,552",1920,1,A1,"720,000",9/12/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11145,49,A1,1,0,1,"2,500","1,552",1920,1,A1,"540,000",4/14/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11146,9,A1,1,0,1,"4,000","1,618",1925,1,A1,"628,000",8/23/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11148,15,A1,1,0,1,"3,000","1,844",1920,1,A1,"650,000",11/8/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11151,26,A1,1,0,1,"3,375","1,188",1920,1,A1,"540,000",11/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11154,39,A5,1,0,1,"1,716","1,496",1960,1,A5,1,3/16/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11154,45,A5,1,0,1,"2,016","1,683",1960,1,A5,0,10/20/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11156,16,A1,1,0,1,"4,000","1,764",1925,1,A1,"735,000",6/13/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11157,43,A0,1,0,1,"3,850","1,140",1955,1,A0,"750,000",12/22/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11157,45,A0,1,0,1,"3,838","1,140",1955,1,A0,"649,000",1/18/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11158,16,A1,1,0,1,"2,600","1,232",1925,1,A1,0,7/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11158,18,A1,1,0,1,"2,600","1,232",1925,1,A1,"545,000",4/3/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11158,27,A1,1,0,1,"2,850","1,782",1925,1,A1,0,3/21/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11158,49,A1,1,0,1,"2,600","1,216",1925,1,A1,0,9/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11163,50,A5,1,0,1,"1,800","1,260",1945,1,A5,0,7/24/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11165,28,A1,1,0,1,"5,000","1,974",1910,1,A1,"635,000",4/11/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11167,53,A1,1,0,1,"3,000","1,188",1925,1,A1,"570,000",1/17/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11167,58,A1,1,0,1,"3,000","1,602",1925,1,A1,0,10/9/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11168,18,A1,1,0,1,"3,000","1,764",1930,1,A1,0,2/2/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11168,30,A1,1,0,1,"2,600","1,472",1930,1,A1,0,6/5/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11168,62,A1,1,0,1,"2,600","1,216",1930,1,A1,"719,250",5/1/2023
QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,1,11169,7,A1,1,0,1,"2,850","1,746",1930,1,A1,"660,000",8/8/2023
